projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,waterTemp,turbidity
2,194,1998-04-16T10:37:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2185,,1.5,Yes,10,
2,195,1998-04-16T11:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,3.299999952,Yes,10.55555534,
2,196,1998-04-17T11:03:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,,1.700000048,Yes,11.11111069,
2,197,1998-04-17T13:27:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4287,,2,Yes,11.66666698,
2,198,1998-04-18T09:17:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1857,,1.600000024,Yes,11.11111069,
2,199,1998-04-18T10:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3550,,2.700000048,Yes,12.22222233,
2,200,1998-04-19T07:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1957,,1.299999952,Yes,11.38888931,
2,201,1998-04-19T09:08:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3921,,3,Yes,11.94444466,
2,202,1998-04-20T08:37:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2156,,1.399999976,Yes,11.66666698,
2,203,1998-04-20T10:02:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4446,,2.900000095,Yes,12.77777767,
2,204,1998-04-21T10:25:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2447,,1.700000048,Yes,12.22222233,
2,205,1998-04-21T12:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3347,,1.600000024,Yes,13.88888931,
2,206,1998-04-22T12:12:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2422,,1.700000048,Yes,13.05555534,
2,207,1998-04-22T14:08:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2571,,1.5,Yes,14.44444466,
2,208,1998-04-23T10:36:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2111,,1.700000048,Yes,11.94444466,
2,209,1998-04-23T12:54:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2290,,1.799999952,Yes,13.88888931,
2,210,1998-04-24T09:36:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2261,,1.5,Yes,10.83333302,
2,211,1998-04-24T10:47:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4091,,3,Yes,12.22222233,
2,212,1998-04-25T06:42:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2042,,1.600000024,Yes,10.83333302,
2,213,1998-04-25T19:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6718,,3.299999952,Yes,13.88888931,
2,214,1998-04-26T11:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2643,,1.399999976,Yes,11.66666698,
2,215,1998-04-26T12:11:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3121,,3.5,Yes,13.33333302,
2,216,1998-04-27T08:51:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2027,,1.5,Yes,12.22222233,
2,217,1998-04-27T10:43:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3951,,2.700000048,Yes,13.88888931,
2,218,1998-04-28T08:53:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2224,,1.700000048,Yes,12.22222233,
2,219,1998-04-28T10:27:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3775,,2.5,Yes,14.44444466,
2,220,1998-04-29T11:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2448,,1.600000024,Yes,13.33333302,
2,221,1998-04-29T13:37:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4332,,2.5,Yes,15,
2,222,1998-04-30T10:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2095,,1.700000048,Yes,12.22222233,
2,223,1998-04-30T12:14:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3446,,2.599999905,Yes,14.44444466,
2,224,1998-05-01T10:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,4423,,1.700000048,Yes,12.5,
2,225,1998-05-01T12:46:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3620,,2.5,Yes,13.88888931,
2,226,1998-05-02T09:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2202,,1.799999952,Yes,11.66666698,
2,227,1998-05-02T11:22:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3415,,2.599999905,Yes,13.05555534,
2,228,1998-05-03T09:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2220,,1.600000024,Yes,11.38888931,
2,229,1998-05-03T10:19:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3622,,2.400000095,Yes,13.61111069,
2,230,1998-05-04T11:39:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2521,,1.700000048,Yes,11.38888931,
2,231,1998-05-04T12:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3937,,2.200000048,Yes,13.88888931,
2,232,1998-05-05T09:56:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2036,,1.399999976,Yes,12.22222233,
2,233,1998-05-05T11:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3551,,2.599999905,Yes,13.88888931,
2,234,1998-05-06T10:16:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2144,,1.600000024,Yes,11.38888931,
2,235,1998-05-06T11:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.599999905,Yes,13.05555534,
2,236,1998-05-07T08:22:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2009,,1.600000024,Yes,11.38888931,
2,237,1998-05-07T09:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4461,,3.099999905,Yes,12.5,
2,238,1998-05-08T08:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3494,,2.5,Yes,12.5,
2,239,1998-05-08T10:12:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2495,,1.700000048,Yes,11.38888931,
2,240,1998-05-09T09:57:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2293,,1.799999952,Yes,11.11111069,
2,241,1998-05-09T11:37:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2686,,1.799999952,Yes,11.94444466,
2,242,1998-05-10T09:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2365,,1.799999952,Yes,10.83333302,
2,243,1998-05-10T11:19:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2109,,1.600000024,Yes,12.5,
2,244,1998-05-11T10:58:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2498,,1.799999952,Yes,11.66666698,
2,245,1998-05-11T12:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3474,,2.799999952,Yes,13.33333302,
2,246,1998-05-12T10:11:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1934,,1.5,Yes,10.55555534,
2,247,1998-05-12T12:11:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2592,,2.900000095,Yes,12.22222233,
2,248,1998-05-13T10:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1311,,1.299999952,Yes,10.83333302,
2,249,1998-05-13T12:58:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3747,,4.300000191,Yes,11.11111069,
2,250,1998-05-14T09:52:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5286,,4.400000095,Yes,10.83333302,
2,251,1998-05-14T11:19:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1769,,1.299999952,Yes,11.38888931,
2,252,1998-05-15T08:14:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1472,,1.299999952,Yes,11.11111069,
2,253,1998-05-15T09:58:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3015,,4.400000095,Yes,11.38888931,
2,254,1998-05-16T08:49:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1669,,1.299999952,Yes,11.11111069,
2,255,1998-05-16T10:04:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6276,,4.400000095,Yes,11.38888931,
2,256,1998-05-17T09:01:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1920,,1.299999952,Yes,10.55555534,
2,257,1998-05-17T10:22:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4294,,3.799999952,Yes,11.38888931,
2,258,1998-05-18T09:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1802,,1.299999952,Yes,11.66666698,
2,259,1998-05-18T11:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4770,,3.099999905,Yes,12.22222233,
2,260,1998-05-19T14:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,912,,1.299999952,Yes,13.61111069,
2,261,1998-05-19T16:18:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,1430,,4.699999809,Yes,13.33333302,
2,262,1998-05-20T10:31:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4687,,4.699999809,Yes,11.66666698,
2,263,1998-05-20T13:08:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1525,,1.200000048,Yes,12.77777767,
2,264,1998-05-21T09:36:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1428,,1.299999952,Yes,11.38888931,
2,265,1998-05-21T10:51:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,3.599999905,Yes,11.94444466,
2,266,1998-05-22T08:22:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1584,,1.200000048,Yes,12.22222233,
2,267,1998-05-22T09:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3777,,2.700000048,Yes,11.66666698,
2,268,1998-05-23T10:23:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,7566,,2.700000048,Yes,11.66666698,
2,269,1998-05-23T11:54:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,3502,,1.399999976,Yes,12.5,
2,270,1998-05-24T09:10:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1540,,1.299999952,Yes,12.22222233,
2,271,1998-05-24T10:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5488,,3.799999952,Yes,12.22222233,
2,272,1998-05-25T08:54:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1721,,1.299999952,Yes,11.38888931,
2,273,1998-05-25T10:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5347,,3.799999952,Yes,11.66666698,
2,274,1998-05-26T10:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1830,,1.299999952,Yes,11.11111069,
2,275,1998-05-26T12:52:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6143,,3.400000095,Yes,12.22222233,
2,276,1998-05-27T11:04:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4093,,3.5,Yes,11.38888931,
2,277,1998-05-27T15:33:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2456,,1.5,Yes,11.66666698,
2,278,1998-05-28T10:12:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1919,,1.799999952,Yes,11.11111069,
2,279,1998-05-28T11:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4413,,3.200000048,Yes,11.38888931,
2,280,1998-05-29T15:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2940,,1.600000024,Yes,11.66666698,
2,281,1998-05-29T17:03:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,3.400000095,Yes,11.38888931,
2,282,1998-05-30T10:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1472,,1.399999976,Yes,11.66666698,
2,283,1998-05-30T11:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5183,,4.599999905,Yes,11.66666698,
2,284,1998-05-31T09:47:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,177,,1.399999976,Yes,12.77777767,
2,285,1998-05-31T11:20:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6027,,4.5,Yes,13.33333302,
2,286,1998-06-01T14:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1419,,1.200000048,Yes,14.44444466,
2,287,1998-06-01T15:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6254,,4.400000095,Yes,14.44444466,
2,288,1998-06-02T09:34:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1424,,1.399999976,Yes,13.33333302,
2,289,1998-06-02T11:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,3.599999905,Yes,13.88888931,
2,290,1998-06-03T08:44:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1933,,1.399999976,Yes,12.77777767,
2,291,1998-06-03T10:19:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4550,,3.599999905,Yes,11.11111069,
2,292,1998-06-04T10:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2091,,1.399999976,Yes,11.94444466,
2,293,1998-06-04T12:04:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,3.400000095,Yes,13.33333302,
2,294,1998-06-05T11:38:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1992,,1.399999976,Yes,13.05555534,
2,295,1998-06-05T13:14:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5043,,3.299999952,Yes,13.33333302,
2,296,1998-06-06T10:22:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1830,,1.399999976,Yes,12.77777767,
2,297,1998-06-06T11:50:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,3.299999952,Yes,13.88888931,
2,298,1998-06-07T10:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1855,,1.299999952,Yes,13.05555534,
2,299,1998-06-07T12:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.900000095,Yes,13.33333302,
2,300,1998-06-08T09:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1753,,1.299999952,Yes,11.94444466,
2,301,1998-06-08T12:46:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.900000095,Yes,13.33333302,
2,302,1998-06-09T09:58:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.900000095,Yes,13.33333302,
2,303,1998-06-09T14:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2184,,1.399999976,Yes,13.88888931,
2,304,1998-06-10T09:27:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1473,,1.399999976,Yes,13.61111069,
2,305,1998-06-10T10:54:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4102,,2.700000048,Yes,13.33333302,
2,306,1998-06-11T08:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1856,,1.399999976,Yes,12.77777767,
2,307,1998-06-11T09:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3530,,2.700000048,Yes,12.22222233,
2,308,1998-06-12T09:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1932,,1.299999952,Yes,12.5,
2,309,1998-06-12T10:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.700000048,Yes,13.05555534,
2,310,1998-06-13T09:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1661,,1.200000048,Yes,12.5,
2,311,1998-06-13T11:07:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,3.099999905,Yes,12.5,
2,312,1998-06-14T13:12:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1416,,1,Yes,14.44444466,
2,313,1998-06-14T14:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2,Yes,15,
2,314,1998-06-15T14:09:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1254,,0.800000012,Yes,15.27777767,
2,315,1998-06-15T15:27:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4934,,3.700000048,Yes,15,
2,316,1998-06-16T14:48:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1302,,0.899999976,Yes,15.27777767,
2,317,1998-06-16T16:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,3.5,Yes,15.55555534,
2,318,1998-06-17T14:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,,1.100000024,Yes,16.66666603,
2,319,1998-06-17T16:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4388,,3.5,Yes,15.55555534,
2,320,1998-06-18T14:50:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3451,,2.799999952,Yes,18.61111069,
2,321,1998-06-19T13:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,1241,,2.200000048,Yes,16.11111069,
2,322,1998-06-19T14:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,,1.299999952,Yes,16.66666603,
2,323,1998-06-21T11:39:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,3901,,1.5,Yes,16.66666603,
2,324,1998-06-22T08:56:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,1.899999976,Yes,16.38888931,
2,325,1998-06-22T11:10:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2049,,1.5,Yes,15.83333302,
2,326,1998-06-23T11:21:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2133,,1.5,Yes,15.83333302,
2,327,1998-06-23T14:02:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.700000048,Yes,17.22222137,
2,328,1998-06-24T11:01:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.799999952,Yes,16.11111069,
2,329,1998-06-24T16:02:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2529,,1.600000024,Yes,16.66666603,
2,330,1998-06-25T11:23:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1844,,1.700000048,Yes,15.55555534,
2,331,1998-06-25T14:06:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.599999905,Yes,16.38888931,
2,332,1998-06-26T08:47:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2056,,1.700000048,Yes,15.27777767,
2,333,1998-06-26T10:01:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.799999952,Yes,15.55555534,
2,334,1998-06-27T10:05:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,,1.700000048,Yes,15.55555534,
2,335,1998-06-27T11:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.700000048,Yes,16.94444466,
2,336,1998-06-28T10:33:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,,1.600000024,Yes,16.11111069,
2,337,1998-06-28T12:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.700000048,Yes,17.22222137,
2,338,1998-06-29T10:11:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2202,,1.5,Yes,15.83333302,
2,339,1998-06-29T11:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.5,Yes,16.94444466,
2,340,1998-06-30T11:25:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2320,,1.600000024,Yes,16.11111069,
2,341,1998-06-30T13:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,,,2.599999905,Yes,17.5,
2,342,1998-07-01T10:02:00Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Not recorded,2153,,1.600000024,Yes,16.11111069,
2,343,1998-07-01T12:05:00Z,Live Oak,Live Oak,End trapping,Processed fish,Not recorded,,,2.700000048,Yes,16.66666603,
2,344,1998-12-10T13:40:00Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap not in service,,,,Yes,,
2,345,1998-12-11T13:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,1.5,1,Yes,9.444444656,
2,346,1998-12-14T08:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,1.5,1.399999976,Yes,8.888889313,
2,347,1998-12-15T09:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,,1.600000024,Yes,9.444444656,
2,348,1998-12-16T09:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,,1.929999948,Yes,9.444444656,
2,349,1998-12-16T15:30:00Z,Live Oak,Live Oak,Start trap & begin trapping,Not applicable,Trap not in service,,,5,Yes,,
2,350,1998-12-17T12:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,12.60000038,,Yes,9.444444656,
2,351,1998-12-17T16:15:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,,5,5,Yes,10,
2,352,1998-12-18T11:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,1,0.699999988,Yes,8.888889313,
2,353,1998-12-18T14:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,,4.800000191,4.800000191,Yes,9.444444656,
2,354,1998-12-19T09:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,,0.899999976,0.600000024,Yes,8.888889313,
