trap_visit_ID,visit_time,site_name,subsite_name,visit_type,fish_processed,trap_functioning,include_catch,discharge,water_vel,water_temp,turbidity,dissolved_O,conductivity
4407,2007-02-26T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,12900,2.200000048,50,23.29999924,NA,NA
4409,2007-02-27T09:45:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,15200,1.649999976,49,10.77999973,NA,NA
4411,2007-02-28T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,14100,1.850000024,48,17.60000038,NA,NA
4413,2007-03-01T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,13800,1.620000005,49,17.39999962,NA,NA
4415,2007-03-02T09:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,13900,1.710000038,48,10.39999962,NA,NA
4417,2007-03-03T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,12400,1.860000014,50,15.10000038,NA,NA
4419,2007-03-04T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,11500,2.019999981,51,14.89999962,NA,NA
4421,2007-03-05T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,11000,1.860000014,53,10.56999969,NA,NA
4423,2007-03-06T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,10700,1.870000005,54,10.81000042,NA,NA
4425,2007-03-07T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,10300,1.700000048,55,6.150000095,NA,NA
4427,2007-03-08T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,10100,1.960000038,56,9.729999542,NA,NA
4429,2007-03-09T08:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9960,2.099999905,60,6.860000134,NA,NA
4431,2007-03-10T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9830,2.180000067,56,5.489999771,NA,NA
4433,2007-03-11T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9570,2.160000086,56,6.170000076,NA,NA
4435,2007-03-12T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9320,2.150000095,56,9.340000153,NA,NA
4437,2007-03-13T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9260,2.230000019,59,8.5,NA,NA
4439,2007-03-14T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9290,2.329999924,60,6.809999943,NA,NA
4441,2007-03-15T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9300,2.200000048,62,6.769999981,NA,NA
4443,2007-03-16T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9110,2.25999999,62,6.300000191,NA,NA
4446,2007-03-17T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8830,2.24000001,63,10.56000042,NA,NA
4448,2007-03-18T13:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8700,2.339999914,64,10.80000019,NA,NA
4450,2007-03-19T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8630,2.220000029,63,6.489999771,NA,NA
4452,2007-03-21T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8390,2.170000076,62,7.639999866,NA,NA
4454,2007-03-23T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8040,2.269999981,61,3.039999962,NA,NA
4456,2007-03-25T11:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,2.170000076,62,6.050000191,NA,NA
4458,2007-03-27T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7830,2.200000048,61,4.730000019,NA,NA
4460,2007-03-29T10:30:00Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,8450,1.929999948,59,3.599999905,NA,NA
4462,2007-03-31T11:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7990,2.150000095,60,5.199999809,NA,NA
4464,2007-04-02T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7930,2.099999905,61,4.03000021,NA,NA
4466,2007-04-04T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8100,2.119999886,63,3.839999914,NA,NA
4468,2007-04-06T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7990,2.049999952,64,4.429999828,NA,NA
4470,2007-04-08T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8270,2.130000114,64,5.449999809,NA,NA
4472,2007-04-10T12:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8140,2.00999999,64,6.329999924,NA,NA
4474,2007-04-12T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7880,1.950000048,63,8.340000153,NA,NA
4476,2007-04-14T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7600,2.109999895,61,7.449999809,NA,NA
4478,2007-04-16T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7880,1.980000019,60,7.239999771,NA,NA
4480,2007-04-18T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7330,1.970000029,61,5.570000172,NA,NA
4482,2007-04-19T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7080,2.079999924,61,6.03000021,NA,NA
4484,2007-04-20T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6660,2.049999952,61,5.949999809,NA,NA
4486,2007-04-22T13:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6090,1.960000038,61,7.679999828,NA,NA
4488,2007-04-24T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8226,2,61,8.659999847,NA,NA
4490,2007-04-26T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6600,1.919999957,64,9.140000343,NA,NA
4492,2007-04-27T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6030,1.980000019,65,8.93999958,NA,NA
4494,2007-04-29T11:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5270,1.970000029,69,7.980000019,NA,NA
4496,2007-04-30T11:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4950,2.019999981,69,6.360000134,NA,NA
4498,2007-05-01T11:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5300,1.889999986,69,5.440000057,NA,NA
4500,2007-05-02T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5310,1.909999967,68,5.059999943,NA,NA
4502,2007-05-03T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5290,2.029999971,66,5.010000229,NA,NA
4504,2007-05-04T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5710,1.899999976,63,10.31999969,NA,NA
4506,2007-05-05T11:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7180,1.929999948,63,12.93999958,NA,NA
4508,2007-05-07T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5860,2,67,6.570000172,NA,NA
4510,2007-05-08T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5650,2,67,8.81000042,NA,NA
4512,2007-05-10T09:45:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,4970,1.850000024,68,6.429999828,NA,NA
4514,2007-05-11T08:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5770,1.950000048,70,6.480000019,NA,NA
4516,2007-05-12T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5340,2.019999981,70,5.880000114,NA,NA
4518,2007-05-14T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5660,2.069999933,69,13,NA,NA
4520,2007-05-15T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5790,2.079999924,68,6.409999847,NA,NA
4522,2007-05-17T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6240,2.059999943,68,6.820000172,NA,NA
4524,2007-05-18T08:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5450,2.079999924,69,9.210000038,NA,NA
4526,2007-05-20T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5480,2.109999895,70,9.300000191,NA,NA
4528,2007-05-21T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5380,2.069999933,70,9.859999657,NA,NA
4530,2007-05-24T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5700,1.929999948,69,6.809999943,NA,NA
4532,2007-05-29T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5710,2.160000086,71,9.859999657,NA,NA
4534,2007-06-01T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5710,2.119999886,71,10.23999977,NA,NA
4536,2007-06-05T09:45:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,6640,1.870000005,70,9.68999958,NA,NA
4538,2007-06-08T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7080,2.099999905,68,12.01000023,NA,NA
4540,2007-06-12T10:15:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,6850,1.710000038,71,8.630000114,NA,NA
4542,2007-06-15T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6040,1.769999981,73,5.519999981,NA,NA
4544,2007-06-19T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6630,1.940000057,72,3.829999924,NA,NA
4546,2007-06-22T10:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,6790,1.590000033,71,3.769999981,NA,NA
4548,2007-06-26T09:15:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,7440,1.629999995,70,6.300000191,NA,NA
4550,2007-06-28T09:00:00Z,Knights Landing RST,8.3,End trapping,Processed fish,Trap functioning normally,Yes,7560,1.879999995,70,4.590000153,NA,NA
4555,2007-10-13T11:00:00Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
3892,2007-10-15T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5730,2.150000095,61,3.140000105,NA,NA
3894,2007-10-19T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5690,2.220000029,61,NA,NA,NA
3896,2007-10-22T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6170,2.029999971,59,3.670000076,NA,NA
3898,2007-10-26T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5320,2.089999914,62,4.5,NA,NA
3900,2007-10-29T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5190,2.069999933,62,6.400000095,NA,NA
3902,2007-11-02T10:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,4670,1.889999986,61,6.699999809,NA,NA
3904,2007-11-05T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4390,2.029999971,61,5.599999905,NA,NA
3906,2007-11-09T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4540,2.150000095,60,6.199999809,NA,NA
3908,2007-11-13T11:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,5200,1.779999971,60,7.070000172,NA,NA
3910,2007-11-16T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,2.130000114,60,8.529999733,NA,NA
3912,2007-11-20T10:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,5780,1.940000057,59,9.449999809,NA,NA
3914,2007-11-26T10:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,5720,1.929999948,52,6.590000153,NA,NA
3916,2007-11-29T10:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,5410,1.809999943,52,5.25,NA,NA
3918,2007-12-03T11:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5500,2,52,7.380000114,NA,NA
3920,2007-12-04T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5530,2.140000105,51,5.980000019,NA,NA
3922,2007-12-05T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5700,2.24000001,52,8.899999619,NA,NA
3924,2007-12-06T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6590,2.24000001,53,10.02999973,NA,NA
3926,2007-12-07T12:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6900,2.25,54,10.93000031,NA,NA
3928,2007-12-10T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6960,2.25,51,12.30000019,NA,NA
3930,2007-12-12T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6045,NA,49,18.79999924,NA,NA
3932,2007-12-13T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5740,NA,48,12.89999962,NA,NA
3934,2007-12-14T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5380,2.160000086,46,16.10000038,NA,NA
3936,2007-12-17T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5370,2.200000048,49,10.5,NA,NA
3938,2007-12-18T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5480,2.029999971,50,10.30000019,NA,NA
3940,2007-12-19T09:45:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,6160,2.039999962,50,11.80000019,NA,NA
3942,2007-12-20T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7890,2.25,51,16.5,NA,NA
3944,2007-12-21T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8730,2.359999895,50,20.70000076,NA,NA
3946,2007-12-22T11:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,10600,2.480000019,50,19.60000038,NA,NA
3948,2007-12-23T10:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,8700,2.289999962,49,23.39999962,NA,NA
3950,2007-12-24T10:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,7650,2.049999952,47,14.5,NA,NA
3952,2007-12-26T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6820,2.220000029,48,15.89999962,NA,NA
3954,2007-12-27T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6690,2.24000001,46,15.30000019,NA,NA
3956,2007-12-28T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6430,NA,46,13.30000019,NA,NA
3958,2007-12-30T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6220,NA,46,11,NA,NA
3960,2007-12-31T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6420,NA,46,11,NA,NA
3962,2008-01-02T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6520,NA,46,10.69999981,NA,NA
3964,2008-01-03T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6370,2.299999952,46,11.80000019,NA,NA
3966,2008-01-05T10:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,11100,2.049999952,47,170,NA,NA
3970,2008-01-06T13:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,24100,1.710000038,48,439,NA,NA
3971,2008-01-07T12:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,19200,2.140000105,48,211.1999969,NA,NA
3973,2008-01-08T11:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,14600,2.579999924,47,135,NA,NA
3975,2008-01-09T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,12100,2.299999952,46,81.90000153,NA,NA
3977,2008-01-10T11:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,17300,2.289999962,48,47.09999847,NA,NA
3979,2008-01-11T12:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,15300,1.659999967,48,86.40000153,NA,NA
3981,2008-01-12T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,15600,2.440000057,49,74.69999695,NA,NA
3983,2008-01-13T12:15:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,13300,2.170000076,49,33,NA,NA
3985,2008-01-14T10:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,12100,2.180000067,50,35.84999847,NA,NA
3987,2008-01-15T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,10900,2.50999999,51,22.39999962,NA,NA
3989,2008-01-16T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,10000,2.799999952,49,28.29999924,NA,NA
3991,2008-01-17T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,9140,3,46,28.89999962,NA,NA
3993,2008-01-18T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,8360,1.950000048,48,32.90000153,NA,NA
3995,2008-01-19T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7970,1.769999981,47,22,NA,NA
3997,2008-01-20T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7460,1.779999971,47,22.20000076,NA,NA
3999,2008-01-22T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,6990,2.299999952,47,15.5,NA,NA
4001,2008-01-23T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7770,2.380000114,47,50,NA,NA
4003,2008-01-24T11:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,7740,1.929999948,47,66.80000305,NA,NA
