projectDescriptionID,trapVisitID,siteName,subSiteName,visitTime,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity,dissolvedOxygen,conductivity,waterTempUnit
12,513,Lower Feather River RST,RL,2023-02-11T09:00:05Z,Continue trapping,Processed fish,Trap functioning normally,2833,2.25,2.549999952,Yes,3407,0.600000024,48.29999924,12.28999996,15.10999966,0.064099997,Fahrenheit
12,514,Lower Feather River RST,RR,2023-02-11T09:00:28Z,Continue trapping,Processed fish,Trap functioning normally,2836,2.650000095,2.599999905,Yes,3407,0.600000024,48.29999924,12.28999996,15.10999966,0.064099997,Fahrenheit
12,515,Lower Feather River RST,RL,2023-02-12T09:45:39Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.5,Yes,3333,0.550000012,47.70000076,10.07999992,15.35999966,0.062899999,Fahrenheit
12,516,Lower Feather River RST,RR,2023-02-12T09:45:42Z,Continue trapping,Processed fish,Trap functioning normally,3360,2.549999952,2.75,Yes,3333,0.550000012,47.70000076,10.07999992,15.35999966,0.062899999,Fahrenheit
12,517,Lower Feather River RST,RL,2023-02-10T10:00:18Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.400000095,Yes,3482,0.400000006,48.09999847,13.69999981,15.5,0.062799998,Fahrenheit
12,518,Lower Feather River RST,RR,2023-02-10T11:00:28Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.349999905,Yes,3482,0.400000006,48.09999847,13.69999981,15.5,0.062799998,Fahrenheit
12,519,Lower Feather River RST,RR,2023-01-02T11:00:55Z,Drive-by only,N/A; not a sampling visit,Trap not in service,NA,NA,NA,Yes,13893,NA,48,37.5,16.45000076,0.049699999,Fahrenheit
12,520,Lower Feather River RST,RL,2023-01-02T11:00:35Z,Drive-by only,N/A; not a sampling visit,Trap not in service,NA,NA,NA,Yes,13893,NA,48,37.5,16.45000076,0.049699999,Fahrenheit
12,521,Lower Feather River RST,RR,2023-02-13T11:00:11Z,Continue trapping,Processed fish,Trap functioning normally,3386,1.799999952,2.049999952,Yes,3272,0.400000006,48.70000076,8.079999924,15.27999973,0.0634,Fahrenheit
12,522,Lower Feather River RST,RL,2023-02-13T11:00:29Z,Continue trapping,Processed fish,Trap functioning normally,3372,1.700000048,2.099999905,Yes,3272,0.300000012,48.70000076,8.079999924,15.27999973,0.0634,Fahrenheit
12,523,Lower Feather River RST,RR,2023-02-14T10:30:48Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.25,Yes,3223,0.400000006,47.09999847,7.789999962,15.42000008,0.062100001,Fahrenheit
12,524,Lower Feather River RST,RL,2023-02-14T10:30:50Z,Continue trapping,Processed fish,Trap functioning normally,3355,2.299999952,2.599999905,Yes,3223,0.400000006,47.09999847,7.789999962,15.42000008,0.062100001,Fahrenheit
12,525,Lower Feather River RST,RL,2023-02-15T09:45:18Z,Continue trapping,Processed fish,Trap functioning normally,3255,2.25,2.5,Yes,3211,0.400000006,45.90000153,6.579999924,15.76000023,0.060699999,Fahrenheit
12,526,Lower Feather River RST,RR,2023-02-15T09:45:36Z,Continue trapping,Processed fish,Trap functioning normally,3212,2.400000095,2.5,Yes,3211,0.400000006,45.90000153,6.579999924,15.76000023,0.060699999,Fahrenheit
12,527,Lower Feather River RST,RL,2023-02-16T11:00:28Z,Continue trapping,Processed fish,Trap functioning normally,3033,1.950000048,1.75,Yes,3223,0.5,46.59999847,5.590000153,15.76000023,0.0612,Fahrenheit
12,528,Lower Feather River RST,RR,2023-02-16T11:00:49Z,Continue trapping,Processed fish,Trap functioning normally,3153,2.150000095,2.200000048,Yes,3223,0.5,46.5,5.590000153,15.76000023,0.0612,Fahrenheit
12,529,Lower Feather River RST,RR,2023-02-17T10:45:40Z,Continue trapping,Processed fish,Trap functioning normally,2958,2.299999952,2.25,Yes,3199,0.400000006,46.70000076,5.550000191,16.37000084,0.090300001,Fahrenheit
12,530,Lower Feather River RST,RL,2023-02-17T10:45:41Z,Continue trapping,Processed fish,Trap functioning normally,2818,2.450000048,2.299999952,Yes,3199,0.400000006,46.70000076,5.550000191,16.37000084,0.090300001,Fahrenheit
12,531,Lower Feather River RST,RL,2023-02-18T09:30:10Z,Continue trapping,Processed fish,Trap functioning normally,2711,1.899999976,2,Yes,3175,0.400000006,46.59999847,5.090000153,17.20000076,0.090400003,Fahrenheit
12,532,Lower Feather River RST,RR,2023-02-18T09:30:06Z,Continue trapping,Processed fish,Trap functioning normally,2769,1.850000024,2.200000048,Yes,3175,0.5,46.59999847,5.090000153,17.20000076,0.090400003,Fahrenheit
12,533,Lower Feather River RST,RR,2023-02-19T09:45:36Z,Continue trapping,Processed fish,Trap functioning normally,2797,1.700000048,2.150000095,Yes,3163,0.400000006,46.79999924,6.300000191,16.26000023,0.0902,Fahrenheit
12,534,Lower Feather River RST,RL,2023-02-19T09:45:12Z,Continue trapping,Processed fish,Trap functioning normally,2619,1.899999976,2,Yes,3163,0.400000006,46.79999924,6.300000191,16.26000023,0.0902,Fahrenheit
12,535,Lower Feather River RST,RR,2023-02-20T11:00:55Z,Continue trapping,Processed fish,Trap functioning normally,2598,1.399999976,1.549999952,Yes,2996,0.400000006,48.20000076,4.28000021,15.26000023,0.0063,Fahrenheit
12,536,Lower Feather River RST,RL,2023-02-20T11:00:12Z,Continue trapping,Processed fish,Trap functioning normally,2437,1.5,1.450000048,Yes,2996,0.400000006,48.20000076,4.28000021,15.26000023,0.063000001,Fahrenheit
12,537,Lower Feather River RST,RR,2023-02-21T09:45:26Z,Continue trapping,No fish were caught,Trap functioning normally,NA,1.25,1.5,Yes,2820,0.400000006,49.29999924,4.190000057,15.27000046,0.064999998,Fahrenheit
12,538,Lower Feather River RST,RL,2023-02-21T09:45:50Z,Continue trapping,Processed fish,Trap functioning normally,1935,1.25,1.549999952,Yes,2820,0.300000012,49.29999924,4.190000057,15.27000046,0.064999998,Fahrenheit
12,539,Lower Feather River RST,RR,2023-02-22T10:00:45Z,Continue trapping,Processed fish,Trap functioning normally,2185,1.25,1.350000024,Yes,2660,0.300000012,47.29999924,4.5,15.59000015,0.0942,Fahrenheit
12,540,Lower Feather River RST,RL,2023-02-22T10:00:07Z,Continue trapping,Processed fish,Trap functioning normally,2058,0.899999976,1.399999976,Yes,2660,0.300000012,47.29999924,4.5,15.59000015,0.0942,Fahrenheit
12,541,Lower Feather River RST,RR,2023-02-23T10:45:58Z,Continue trapping,Processed fish,Trap functioning normally,1888,1.299999952,1.149999976,Yes,2626,0.400000006,46.59999847,4.179999828,15.77000046,0.095299996,Fahrenheit
12,542,Lower Feather River RST,RL,2023-02-23T10:45:35Z,Unplanned restart,Processed fish,Trap stopped functioning,1198,0,1.399999976,Yes,2626,0.400000006,46.59999847,4.179999828,157.6999969,0.095299996,Fahrenheit
12,543,Lower Feather River RST,RR,2023-02-24T10:30:16Z,Continue trapping,Processed fish,Trap functioning normally,1545,1.350000024,1.399999976,Yes,2820,0.5,45.79999924,5.289999962,15.92000008,0.0625,Fahrenheit
12,544,Lower Feather River RST,RL,2023-02-24T10:30:29Z,Continue trapping,Processed fish,Trap functioning normally,1661,1.649999976,1.450000048,Yes,2820,0.5,45.79999924,5.289999962,15.92000008,0.0625,Fahrenheit
12,545,Lower Feather River RST,RL,2023-02-25T10:00:41Z,Continue trapping,Processed fish,Trap functioning normally,2248,1.350000024,1.549999952,Yes,2961,0.5,45.79999924,6.760000229,15.48999977,0.0647,Fahrenheit
12,546,Lower Feather River RST,RR,2023-02-25T10:00:43Z,Continue trapping,Processed fish,Trap functioning normally,2207,1.799999952,1.700000048,Yes,2961,0.5,45.79999924,6.760000229,15.48999977,0.0647,Fahrenheit
12,547,Lower Feather River RST,RL,2023-02-26T09:45:05Z,Continue trapping,Processed fish,Trap functioning normally,NA,1.649999976,1.549999952,Yes,2961,0.300000012,46.09999847,12.56999969,15.28999996,0.1008,Fahrenheit
12,548,Lower Feather River RST,RR,2023-02-26T09:45:05Z,Continue trapping,Processed fish,Trap functioning normally,2107,1.399999976,1.350000024,Yes,2961,0.400000006,46.09999847,12.56999969,15.28999996,0.1008,Fahrenheit
12,549,Lower Feather River RST,RR,2023-02-27T10:15:29Z,Continue trapping,Processed fish,"Trap functioning, but not normally",2351,1.600000024,1.700000048,Yes,3734,0.5,45.09999847,9.229999542,16.03000069,0.638999999,Fahrenheit
12,550,Lower Feather River RST,RL,2023-02-27T10:15:24Z,Continue trapping,Processed fish,Trap functioning normally,2364,1.950000048,1.649999976,Yes,3734,0.5,45.09999847,9.229999542,16.03000069,0.638999999,Fahrenheit
12,551,Lower Feather River RST,RL,2023-02-28T10:15:39Z,Continue trapping,Processed fish,Trap functioning normally,2602,1.75,2.099999905,Yes,4555,0.400000006,44.40000153,12.69999981,15.63000011,0.062600002,Fahrenheit
12,552,Lower Feather River RST,RR,2023-02-28T10:15:58Z,Continue trapping,Processed fish,Trap functioning normally,2555,1.950000048,1.850000024,Yes,4555,0.400000006,44.40000153,12.69999981,15.63000011,0.062600002,Fahrenheit
12,553,Lower Feather River RST,RR,2023-03-02T11:15:58Z,Continue trapping,Processed fish,Trap functioning normally,4390,2.150000095,2.5,Yes,5475,0.600000024,45.09999847,10.52999973,15.93999958,0.057500001,Fahrenheit
12,554,Lower Feather River RST,RL,2023-03-02T11:15:06Z,Continue trapping,Processed fish,Trap functioning normally,3987,2.299999952,2.450000048,Yes,5475,0.600000024,45.09999847,10.52999973,15.93999958,0.057500001,Fahrenheit
12,555,Lower Feather River RST,RL,2023-03-03T09:45:29Z,Continue trapping,Processed fish,Trap functioning normally,3176,2.450000048,2.299999952,Yes,4888,0.600000024,46.29999924,7.489999771,16.37000084,0.089000002,Fahrenheit
12,556,Lower Feather River RST,RR,2023-03-03T09:45:30Z,Continue trapping,Processed fish,Trap functioning normally,3207,2.700000048,2.799999952,Yes,4888,0.699999988,46.29999924,7.489999771,16.37000084,0.089000002,Fahrenheit
12,557,Lower Feather River RST,RL,2023-03-01T11:00:39Z,Continue trapping,Processed fish,Trap functioning normally,3302,1.649999976,2.650000095,Yes,6453,0.600000024,44.09999847,21,16.26000023,0.056000002,Fahrenheit
12,558,Lower Feather River RST,RR,2023-03-01T11:00:45Z,Unplanned restart,Processed fish,Trap stopped functioning,2054,0,3.650000095,Yes,6453,0.600000024,44.09999847,21,16.26000023,0.056000002,Fahrenheit
12,559,Lower Feather River RST,RR,2023-03-04T09:30:26Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.950000048,Yes,4610,0.600000024,47,6.480000019,15.85999966,0.089699998,Fahrenheit
12,560,Lower Feather River RST,RL,2023-03-04T09:30:31Z,Continue trapping,Processed fish,Trap functioning normally,2981,2,1.649999976,Yes,4610,0.600000024,47,6.480000019,15.85999966,0.089699998,Fahrenheit
12,561,Lower Feather River RST,RL,2023-03-05T10:00:35Z,Continue trapping,Processed fish,Trap functioning normally,2944,2.049999952,2.349999905,Yes,4623,0.5,46.09999847,5.539999962,15.94999981,0.059999999,Fahrenheit
12,562,Lower Feather River RST,RR,2023-03-05T10:00:08Z,Continue trapping,Processed fish,Trap functioning normally,3183,2.359999895,2.200000048,Yes,4623,0.5,46.09999847,5.539999962,15.94999981,0.059999999,Fahrenheit
12,563,Lower Feather River RST,RR,2023-03-06T10:00:37Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2,Yes,4748,0.5,45.90000153,6.429999828,15.68000031,0.605000019,Fahrenheit
12,564,Lower Feather River RST,RL,2023-03-06T10:00:57Z,Continue trapping,Processed fish,Trap functioning normally,3000,2.299999952,1.700000048,Yes,4748,0.5,45.90000153,6.429999828,15.68000031,0.605000019,Fahrenheit
