ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,atCaptureRun,fishOrigin,lifeStage,forkLength,totalLength,n,visitTime,visitType,siteName,subSiteName,finalRun
12,226,25,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,71,1,2022-01-31T10:15:57Z,Unplanned restart,Lower Feather River RST,RL,NA
12,227,25,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,53,1,2022-01-31T10:15:57Z,Unplanned restart,Lower Feather River RST,RL,NA
12,228,25,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,61,1,2022-01-31T10:15:57Z,Unplanned restart,Lower Feather River RST,RL,NA
12,230,26,Chinook salmon,0,Not recorded,Natural,Not recorded,NA,NA,0,2022-01-31T10:15:43Z,Unplanned restart,Lower Feather River RST,RR,Not recorded
12,232,27,Chinook salmon,0,Fall,Natural,Parr,40,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,233,27,Chinook salmon,0,Fall,Natural,Fry,38,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,234,27,Chinook salmon,0,Fall,Natural,Fry,36,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,235,27,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,236,27,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,237,27,Chinook salmon,0,Fall,Natural,Parr,41,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,238,27,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,239,27,Chinook salmon,0,Fall,Natural,Fry,39,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,240,27,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,241,27,Chinook salmon,0,Fall,Natural,Fry,36,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,242,27,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,243,27,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,244,27,Chinook salmon,0,Fall,Natural,Fry,38,NA,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,245,27,Hardhead,0,Not recorded,Natural,Not recorded,NA,73,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,246,27,Pacific lamprey,0,Not recorded,Natural,Juvenile,NA,182,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,247,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,50,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,248,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,50,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,249,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,54,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,250,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,52,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,251,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,51,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,252,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,61,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,253,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,75,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,254,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,48,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,255,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,51,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,256,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,65,1,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,257,27,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,NA,24,2022-02-01T11:00:35Z,Continue trapping,Lower Feather River RST,RL,Fall
12,259,28,Chinook salmon,0,Fall,Natural,Fry,39,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,260,28,Chinook salmon,0,Fall,Natural,Parr,41,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,261,28,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,262,28,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,263,28,Chinook salmon,0,Fall,Natural,Fry,36,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,264,28,Chinook salmon,0,Fall,Natural,Fry,36,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,265,28,Chinook salmon,0,Fall,Natural,Parr,40,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,266,28,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,267,28,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,268,28,Chinook salmon,0,Fall,Natural,Fry,40,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,269,28,Chinook salmon,0,Fall,Natural,Parr,41,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,270,28,Chinook salmon,0,Fall,Natural,Fry,35,NA,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,271,28,Pacific lamprey,0,Not recorded,Natural,Juvenile,NA,145,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,272,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,70,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,273,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,47,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,274,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,55,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,275,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,56,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,276,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,61,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,277,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,65,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,278,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,57,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,279,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,65,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,280,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,93,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,281,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,50,1,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,283,28,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,0,2,2022-02-01T11:00:16Z,Continue trapping,Lower Feather River RST,RR,Fall
12,285,29,Chinook salmon,0,Fall,Natural,Parr,49,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,286,29,Chinook salmon,0,Fall,Natural,Fry,38,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,287,29,Chinook salmon,0,Fall,Natural,Parr,36,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,288,29,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,289,29,Chinook salmon,0,Fall,Natural,Fry,34,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,290,29,Chinook salmon,0,Fall,Natural,Parr,41,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,291,29,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,292,29,Chinook salmon,0,Fall,Natural,Parr,35,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,293,29,Chinook salmon,0,Fall,Natural,Parr,36,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,294,29,Chinook salmon,0,Fall,Natural,Fry,34,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,295,29,Chinook salmon,0,Fall,Natural,Fry,34,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,296,29,Chinook salmon,0,Fall,Natural,Fry,33,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,297,29,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,298,29,Chinook salmon,0,Fall,Natural,Parr,41,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,299,29,Chinook salmon,0,Fall,Natural,Parr,37,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,300,29,Chinook salmon,0,Fall,Natural,Parr,37,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,301,29,Chinook salmon,0,Fall,Natural,Fry,35,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,302,29,Chinook salmon,0,Fall,Natural,Fry,40,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,303,29,Chinook salmon,0,Fall,Natural,Fry,39,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,304,29,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,305,29,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,306,29,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,307,29,Chinook salmon,0,Fall,Natural,Parr,36,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,308,29,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,309,29,Chinook salmon,0,Fall,Natural,Fry,35,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,310,29,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,311,29,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,312,29,Spotted bass,0,Not recorded,Natural,Not recorded,NA,69,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,313,29,Channel catfish,0,Not recorded,Natural,Not recorded,NA,59,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,314,29,Unknown lamprey (Entosphenus or Lampetra),0,Not recorded,Natural,Ammocoete,NA,138,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,315,29,Pacific lamprey,0,Not recorded,Natural,Juvenile,NA,174,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,316,29,River lamprey,0,Not recorded,Natural,Juvenile,NA,159,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,317,29,River lamprey,0,Not recorded,Natural,Juvenile,NA,153,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,318,29,Sacramento pikeminnow,0,Not recorded,Natural,Not recorded,NA,91,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,319,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,47,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,320,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,50,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,321,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,56,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,322,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,50,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,323,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,53,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,324,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,57,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,325,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,55,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,326,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,70,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,327,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,60,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,328,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,73,1,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,NA
12,330,29,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,NA,19,2022-02-02T10:00:43Z,Continue trapping,Lower Feather River RST,RL,Fall
12,332,30,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,333,30,Chinook salmon,0,Fall,Natural,Parr,37,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,334,30,Chinook salmon,0,Fall,Natural,Parr,40,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,335,30,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,336,30,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,337,30,Chinook salmon,0,Fall,Natural,Parr,41,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,338,30,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,339,30,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,340,30,Chinook salmon,0,Fall,Natural,Parr,41,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,341,30,Chinook salmon,0,Fall,Natural,Parr,37,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,342,30,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,343,30,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,344,30,Chinook salmon,0,Fall,Natural,Parr,37,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,345,30,Chinook salmon,0,Fall,Natural,Parr,36,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,346,30,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,347,30,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,348,30,Chinook salmon,0,Fall,Natural,Parr,37,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,349,30,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,350,30,Chinook salmon,0,Fall,Natural,Parr,37,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,351,30,Chinook salmon,0,Fall,Natural,Parr,34,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,352,30,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,353,30,Chinook salmon,0,Fall,Natural,Parr,36,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,354,30,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,355,30,Chinook salmon,0,Fall,Natural,Parr,38,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,356,30,Chinook salmon,0,Fall,Natural,Parr,41,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,357,30,Chinook salmon,0,Fall,Natural,Parr,39,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,358,30,Chinook salmon,0,Fall,Natural,Parr,35,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,359,30,Chinook salmon,0,Fall,Natural,Parr,37,NA,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,360,30,Pacific lamprey,0,Not recorded,Natural,Juvenile,NA,156,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,361,30,Pacific lamprey,0,Not recorded,Natural,Juvenile,NA,152,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,362,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,75,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,363,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,53,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,364,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,51,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,365,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,65,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,366,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,60,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,367,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,51,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,368,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,47,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,369,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,56,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,370,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,67,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,371,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,62,1,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,372,30,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,NA,16,2022-02-02T10:00:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,373,31,Chinook salmon,0,Fall,Natural,Fry,38,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,374,31,Chinook salmon,0,Fall,Natural,Fry,37,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,375,31,Chinook salmon,0,Fall,Natural,Fry,36,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,376,31,Chinook salmon,0,Fall,Natural,Fry,38,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,377,31,Chinook salmon,0,Fall,Natural,Fry,36,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,378,31,Chinook salmon,0,Fall,Natural,Fry,40,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,379,31,Chinook salmon,0,Fall,Natural,Fry,38,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,380,31,Chinook salmon,0,Fall,Natural,Fry,36,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,381,31,Chinook salmon,0,Fall,Natural,Fry,35,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,382,31,Chinook salmon,0,Fall,Natural,Fry,39,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,383,31,Chinook salmon,0,Fall,Natural,Parr,40,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,384,31,Chinook salmon,0,Fall,Natural,Fry,36,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,385,31,Chinook salmon,0,Fall,Natural,Fry,34,NA,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,Fall
12,386,31,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,72,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,387,31,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,60,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,388,31,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,58,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,389,31,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,54,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,390,31,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,62,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,391,31,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,45,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,392,31,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,50,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,NA
12,393,31,Wakasagi / Japanese smelt,0,Not recorded,Natural,Not recorded,NA,56,1,2022-02-03T11:15:10Z,Continue trapping,Lower Feather River RST,RR,NA
